FlightNumber,FlightDelayStatus
MSP_ORD_102928,2
EWR_MSP_90298,2
ORD_BDL_58332,2
SFO_EWR_67618,2
IAH_TYS_59116,2
ATL_JAX_104759,2
SGF_DFW_68977,2
CVG_ORD_103636,2
MSP_DTW_73904,2
ORD_SJU_101750,2
DEN_PHX_83134,2
GSO_ATL_103333,2
CVG_BNA_76173,2
AUS_ORD_102699,2
PHX_SMF_82202,2
ELP_AUS_70215,2
DCA_LGA_82199,2
SLC_ONT_66045,2
DEN_DFW_89204,2
PHX_LAX_81787,2
ORD_PIT_86010,2
EWR_IAH_91293,2
LAS_ORD_77154,2
BUF_CLT_80915,2
PIT_PHX_99598,2
DTW_DFW_88861,2
CLE_IAH_65931,2
MCO_MIA_60129,2
BNA_EWR_71895,2
EVV_ORD_69257,2
GTF_DEN_59595,2
ATL_FAY_66042,2
MCI_SLC_81614,2
ORD_MDT_94847,2
ORD_SAT_83465,2
LAS_LAX_91138,2
ATL_GTR_92558,2
LAX_PHX_75290,2
PHX_SLC_88741,2
CVG_SYR_76539,2
MCO_LAX_81091,2
CMH_DCA_76440,2
BHM_DFW_83087,2
LAX_LAS_99899,2
ORD_CLE_59372,2
IAH_MEM_87374,2
IAH_BOS_78536,2
EWR_PVD_81855,2
LGA_MSP_75235,2
SFO_LAS_99429,2
HDN_IAH_93624,2
LAS_FAT_85427,2
ATL_GPT_68642,2
FAT_DFW_97160,2
XNA_EWR_102429,2
DCA_MDW_102015,2
GNV_ATL_71864,2
RDU_DFW_105031,2
EWR_ATL_90679,2
ORD_JFK_104386,2
ALB_IAD_57216,2
MIA_IND_104110,2
PHL_MIA_98868,2
ATL_JAN_91883,2
DCA_LAX_61019,2
SEA_DEN_97283,2
CVG_JAX_99694,2
ATL_BTR_94784,2
LGA_MCO_64353,2
BGR_LGA_71085,2
CLE_SRQ_103185,2
DTW_MIA_61079,2
PHX_RNO_91743,2
LAX_COS_79670,2
TVC_ORD_60168,2
BDL_ORD_78477,2
IND_IAH_93122,2
SJU_MCO_91773,2
CVG_BDL_79500,2
ATW_ATL_86146,2
MIA_PHL_85074,2
DTW_DCA_82071,2
BWI_MDW_60885,2
BOS_PHL_67606,2
ABQ_MSP_87955,2
BWI_CVG_59284,2
PHX_IAD_63923,2
BWI_ATL_68751,2
LAX_MDW_74959,2
SLC_RAP_66390,2
PHL_JFK_84024,2
PHX_LAX_89244,2
STL_JFK_93332,2
ORD_CVG_76533,2
TUL_CVG_67364,2
SJC_IAD_85339,2
SLC_DEN_63174,2
MSN_DTW_100924,2
SGF_DFW_100442,2
CVG_ORF_82695,2
SFO_EWR_87943,2
BDL_ATL_75856,2
SAT_LAS_60331,2
SAT_EWR_101845,2
BOS_OAK_93926,2
IAH_DFW_72907,2
BNA_CVG_105481,2
STL_BOS_103331,2
FLL_TPA_73260,2
JFK_JAX_105092,2
BOS_MIA_95579,2
ATL_AUS_67956,2
ORD_PHX_87101,2
MIA_MSP_90121,2
ORD_CVG_85738,2
SEA_SLC_99020,2
DFW_SLC_85007,2
TUL_LAS_92497,2
MIA_DFW_83706,2
ORD_SAN_105151,2
MKE_EWR_91135,2
ATL_FNT_68096,2
ATL_TPA_80920,2
GSO_CVG_68396,2
MCO_BWI_102899,2
ATL_LAS_75135,2
ORF_DFW_88267,2
HOU_ATL_99819,2
BUR_OAK_98529,2
IAH_MCO_98899,2
CVG_LAS_100937,2
ATL_DTW_103873,2
ORD_CVG_86309,2
ATL_BUF_66675,2
SJC_ONT_61054,2
ATL_SMF_99573,2
SEA_LAX_77509,2
LAX_DEN_64116,2
LAX_SJC_56876,2
DFW_SNA_57031,2
CLE_PHL_92807,2
ATL_CRP_104320,2
MCO_BWI_65588,2
DCA_BOS_76316,2
MDW_BWI_84779,2
BOS_ORF_68569,2
CLE_CVG_76414,2
DTW_ATL_90886,2
LGA_CVG_72340,2
JFK_RDU_64969,2
CHA_CVG_90307,2
ORD_MSP_62547,2
DCA_BOS_74521,2
DFW_TPA_99741,2
DFW_SJC_85015,2
LGA_CVG_84201,2
SEA_SLC_60466,2
SFO_LAS_76592,2
ICT_DFW_105017,2
TPA_PNS_84591,2
DFW_MEM_103840,2
CVG_IAD_76418,2
IND_LGA_88919,2
EWR_TPA_84617,2
OAK_SAN_70534,2
PHL_MSP_59141,2
PHX_BUR_74742,2
MHT_MCO_80853,2
JFK_BOS_100672,2
IAH_BOS_66006,2
MCI_BNA_59313,2
LEX_ORD_67474,2
SFO_ORD_97007,2
ORD_DFW_75504,2
DFW_SEA_65849,2
MDW_PHX_93281,2
ATL_CAK_69398,2
MEM_DFW_92172,2
DTW_ATL_83326,2
LGA_IAH_90593,2
MIA_BNA_96448,2
ORD_MDT_77615,2
LGA_DCA_71745,2
DFW_PNS_100411,2
MIA_SFO_92283,2
ORF_MDW_99350,2
ORD_ROC_101259,2
ONT_OAK_97819,2
TUS_DFW_94893,2
BZN_SLC_65988,2
DFW_DSM_66002,2
MDW_BHM_82098,2
DEN_SMF_99548,2
MCO_RDU_81957,2
IAH_GPT_98932,2
SJC_SLC_77755,2
MCI_ATL_58949,2
IAD_EWR_73546,2
CMH_BWI_94688,2
DFW_ATL_61779,2
PDX_DFW_93081,2
BOS_LAS_97565,2
BNA_CVG_60458,2
CLE_BNA_94030,2
ATL_STL_97075,2
ATL_SRQ_100540,2
CLE_MDT_76947,2
DTW_MDW_72379,2
DTW_ATL_59813,2
ATL_MCI_92463,2
SAT_EWR_80927,2
BWI_DFW_83044,2
DFW_DCA_76138,2
TLH_CVG_71814,2
PHL_IAH_67741,2
DAY_DFW_63546,2
LAX_LIH_69392,2
JAX_JFK_58935,2
MHT_LAS_103935,2
JFK_PIT_101758,2
ONT_PHX_63508,2
BWI_SDF_104072,2
TUS_SLC_67650,2
CLE_EWR_61281,2
TUS_LAS_73174,2
STX_MIA_92916,2
GPT_IAH_101466,2
MCI_SLC_95282,2
BHM_MSY_70273,2
XNA_ORD_102509,2
DTW_LAX_70743,2
SHV_DFW_83794,2
DCA_MSP_91015,2
JAX_CLT_65269,2
HOU_DFW_99594,2
DTW_ORD_77522,2
LGA_ORD_77390,2
IAH_BNA_100808,2
ATL_CAE_98598,2
PHX_CMH_60363,2
JFK_DFW_98682,2
JAN_IAH_62269,2
RDU_DTW_90965,2
HOU_LAS_85990,2
PSC_SLC_77480,2
IAH_IAD_70493,2
DFW_TYS_58062,2
IAH_HSV_68757,2
ABQ_LAX_76719,2
SFO_ATL_76409,2
LAS_SEA_103909,2
SFO_LAX_71372,2
MFR_SLC_59375,2
FWA_ATL_82867,2
PIT_RSW_75995,2
BWI_BOS_96406,2
BDL_MCO_79319,2
TPA_HSV_82967,2
MDW_LAX_67423,2
SLC_TUL_57258,2
BWI_MCO_99392,2
ORF_EWR_95350,2
ABE_ATL_85116,2
ONT_ATL_60563,2
MCI_ORD_77434,2
IAH_DFW_57600,2
OMA_STL_102090,2
SJC_SAN_91146,2
DFW_CLE_99914,2
ABQ_MSP_63182,2
ACV_SFO_64369,2
IAD_ORD_73821,2
MSP_RDU_89609,2
CLE_ORD_81780,2
MEM_MCI_77279,2
LGA_ORD_81692,2
PVD_PIT_85824,2
BUF_DCA_90376,2
BOS_PHL_76891,2
PNS_ATL_91696,2
MEM_LGA_84957,2
SYR_ATL_99824,2
IAD_DTW_78836,2
CHO_CVG_96512,2
DFW_HNL_67617,2
PHL_CVG_67251,2
ORD_PHX_84253,2
ABQ_SLC_66472,2
HNL_LAS_63080,2
ROC_DTW_96746,2
SJU_MIA_70378,2
MSP_LGA_95776,2
CMH_MDW_66528,2
GSO_TPA_72959,2
ATL_MCO_95685,2
EWR_ORD_104118,2
DAL_ELP_73934,2
DEN_SLC_78027,2
DAY_IAH_75149,2
CVG_DTW_90942,2
BWI_DEN_97179,2
OAK_SEA_90787,2
CVG_SAT_61224,2
BOS_CVG_90018,2
SAN_IAD_84755,2
RDD_SFO_102061,2
PHX_ORD_58106,2
SLC_MSP_95695,2
EWR_DCA_65595,2
CMH_DEN_103638,2
PHX_IAH_83987,2
ONT_DFW_82607,2
CVG_CLT_102139,2
ATL_BNA_71202,2
PDX_CVG_63670,2
DTW_IND_92830,2
RSW_MEM_86571,2
PVD_ORD_99383,2
MCI_CVG_94913,2
GSP_CVG_65651,2
ATL_FWA_94915,2
IAH_JAX_88692,2
ICT_DEN_59660,2
MSP_ORD_72937,2
SEA_SFO_89801,2
IAD_ORD_89929,2
DCA_DFW_81148,2
OAK_LAX_90808,2
EWR_BOS_105338,2
SFO_MIA_57222,2
CLE_EWR_70907,2
MCO_RDU_86904,2
MSP_GEG_64543,2
JFK_CVG_93642,2
ATL_MEM_101464,2
EWR_ORF_87676,2
DCA_BNA_69384,2
PIT_ATL_58284,2
AUS_ORD_82889,2
IAH_DFW_81285,2
ATL_PIA_91221,2
LAS_MDW_77319,2
MCO_ISP_64921,2
ALB_DCA_80752,2
BNA_CVG_93147,2
MSP_EWR_76873,2
RDU_DFW_79119,2
IAH_ORD_63388,2
DCA_CHS_69590,2
LAX_SFO_72276,2
ATL_MKE_95086,2
ROA_ATL_101880,2
ORD_IAD_86442,2
CLT_JFK_91232,2
TVC_ORD_104601,2
CLT_DFW_95567,2
SJC_DFW_66915,2
ICT_DFW_65444,2
PHL_MHT_75299,2
PVD_CLT_75119,2
ORD_LIT_71673,2
TPA_PIT_90862,2
GRR_ATL_102388,2
DFW_MKE_99470,2
ATL_EVV_79862,2
DFW_MEM_98663,2
MIA_RDU_81955,2
PHL_DEN_91671,2
IAH_SLC_71349,2
ATL_PNS_79586,2
OMA_STL_69947,2
DEN_MDW_93581,2
MSP_EWR_75146,2
LGA_DCA_89202,2
STL_SAN_78562,2
LGA_ATL_90331,2
CLE_BDL_103327,2
ORD_ATL_71312,2
DTW_MEM_70375,2
BGM_CVG_82078,2
SLC_RDM_73748,2
ACV_SFO_97135,2
CHA_DFW_75587,2
DTW_TPA_95938,2
MSP_DFW_60231,2
SYR_EWR_68393,2
STL_DEN_75654,2
ORD_LAX_66330,2
EWR_DAB_66477,2
LAX_SEA_77619,2
BOI_SEA_59827,2
DCA_BOS_59747,2
MCO_MEM_86354,2
BDL_MDW_66560,2
DFW_AMA_62020,2
GSO_IAD_98232,2
DEN_SEA_64883,2
DCA_DTW_63112,2
DFW_PNS_81864,2
DEN_ABQ_103240,2
EWR_MDW_62508,2
MDW_CVG_67567,2
JFK_MCO_79864,2
DCA_MCO_82110,2
EWR_CMH_89214,2
LAS_LGB_59050,2
MCO_DFW_71957,2
LNK_DEN_86916,2
STL_DCA_86836,2
OAK_LAS_101914,2
BWI_MCO_95556,2
PHL_IND_74134,2
SFO_SBA_57651,2
MEM_ATL_86807,2
ATL_TPA_103417,2
LIT_IAH_93923,2
SJC_LAX_89795,2
ORD_AUS_95286,2
FLL_MDW_98702,2
IND_DCA_63234,2
BNA_CLE_96433,2
MIA_ORD_59610,2
IAH_LIT_60028,2
DFW_IAH_97210,2
GEG_SEA_84053,2
SAT_CVG_96597,2
SFO_BOS_71934,2
DFW_LAS_101902,2
SEA_SMF_59140,2
ORD_BWI_78676,2
SJU_MIA_72684,2
CLE_DFW_85437,2
LAX_MIA_82069,2
OAK_SAN_94908,2
IAD_GSO_79926,2
BUR_PHX_85277,2
IAH_BFL_79477,2
ORD_DCA_78016,2
DCA_FLL_71274,2
OAK_SNA_85440,2
LAS_RNO_63754,2
PIT_EWR_72779,2
OAK_SLC_96096,2
ATL_BUF_67834,2
DAY_BWI_70724,2
PHX_SAN_84309,2
DTW_PHL_57673,2
SLC_HLN_93530,2
PIT_MDW_93483,2
ORD_BDL_103292,2
MCO_TYS_77106,2
RDU_ORD_59113,2
CLT_ORF_67808,2
PHL_ORD_71310,2
IAH_JAN_60066,2
BNA_HOU_78537,2
CLE_HPN_93696,2
EWR_BOS_80626,2
BZN_SLC_68575,2
CVG_MKE_71338,2
LAS_SAN_74648,2
PHX_MCI_97473,2
CHS_CVG_97070,2
MFE_IAH_81167,2
MCO_DCA_77309,2
LAS_SMF_88088,2
LAX_LIH_62378,2
DEN_DFW_73996,2
LGA_FLL_90435,2
DTW_AUS_96695,2
ORD_LAS_95027,2
CVG_PHF_97786,2
ATL_PHF_89696,2
ORD_SYR_82180,2
SJU_JFK_68328,2
DFW_ELP_96333,2
BWI_TPA_85666,2
EWR_JAX_80037,2
DFW_CLE_91421,2
SLC_CPR_84240,2
DEN_TUL_58502,2
RNO_SLC_93896,2
MCO_SFO_85346,2
TPA_SDF_101075,2
DTW_DFW_80868,2
CMH_BNA_90278,2
DFW_HOU_101191,2
CVG_TRI_98959,2
JFK_BOS_104196,2
ATL_PHF_105522,2
CLE_ORF_68403,2
EYW_ATL_76918,2
ABQ_IAH_103355,2
PIT_SFO_63627,2
ORD_SAT_97720,2
ORD_STL_98363,2
ORD_LGA_60493,2
CLT_LGA_104649,2
ELP_DFW_84727,2
SFO_PHX_73381,2
MCI_OAK_105317,2
SJC_LAS_72252,2
ALB_CVG_66850,2
ORD_SYR_65965,2
EWR_RDU_97157,2
ORD_EWR_99597,2
PIT_LAS_101235,2
EWR_LAX_69235,2
BOS_DFW_71555,2
RDU_PHL_99745,2
LGA_GSO_104390,2
SFO_LAS_63365,2
MEM_DTW_73326,2
CAK_CVG_94398,2
CVG_DSM_89408,2
DCA_MIA_69121,2
MIA_DCA_80648,2
BOS_RDU_75765,2
TOL_ATL_78881,2
PHX_ABQ_86816,2
CLE_CVG_90169,2
CVG_MHT_92566,2
FLL_LGA_105670,2
DFW_SAN_78705,2
ATL_SAT_64252,2
EWR_MSP_77622,2
DEN_MSP_100585,2
CLE_TPA_66430,2
LGA_CLE_96661,2
PIT_MCO_65504,2
SMF_MDW_88586,2
DCA_MCO_93979,2
SMF_LAS_86779,2
LGA_MDW_90684,2
GPT_TPA_60375,2
ATL_DTW_64574,2
PSP_SLC_71173,2
STL_DFW_90174,2
LBB_IAH_76348,2
ORD_SFO_105189,2
DCA_MSP_90891,2
SGU_LAX_104506,2
CVG_CID_77093,2
BDL_PHL_80775,2
PHL_RDU_67616,2
PHX_SLC_75050,2
CLT_DFW_98733,2
SLC_EUG_80487,2
CVG_BWI_104500,2
OMA_PHX_67038,2
MSP_PHX_80340,2
AVL_CVG_71103,2
PHL_DEN_69721,2
JFK_STT_79236,2
SLC_ATL_73410,2
TYS_ORD_98359,2
IAD_BDL_85968,2
TLH_ATL_75163,2
BTV_CVG_98431,2
RDU_DFW_75242,2
DTW_CVG_57427,2
RDU_JFK_77224,2
DFW_MIA_74795,2
MCI_SLC_86212,2
ORD_GSP_101616,2
PHL_DFW_97948,2
DTW_PVD_63059,2
CLT_JAX_63636,2
STL_EWR_93365,2
ATL_ORD_58146,2
AUS_DFW_71691,2
ELP_DAL_66261,2
DFW_FLL_95453,2
LBB_DFW_100174,2
LAS_PDX_67820,2
IND_ATL_62674,2
IND_ATL_74333,2
CVG_ERI_86130,2
TPA_ABQ_80272,2
SEA_DEN_105602,2
DFW_PNS_90801,2
DEN_DTW_84477,2
MCO_PVD_92416,2
BUF_ORD_90354,2
JFK_MLB_104377,2
MSP_MDW_78437,2
MSY_ORD_59983,2
EWR_EGE_82666,2
ORF_CVG_104080,2
SYR_DCA_82574,2
DFW_PIT_78002,2
BOS_CLT_74722,2
HOU_MSY_65148,2
CMH_IAH_58237,2
MDW_LGA_72841,2
PFN_ATL_65589,2
OAK_SEA_63038,2
OAK_LAS_82354,2
PVD_EWR_79885,2
SEA_PHL_91705,2
MKE_DFW_83216,2
CVG_AVL_61299,2
DEN_FAT_102299,2
PVD_TPA_91942,2
SLC_LAX_81552,2
ISP_MDW_98717,2
CVG_SLC_61846,2
PHF_CVG_69475,2
ATL_DFW_78834,2
MIA_EWR_71910,2
CLT_LGA_95389,2
ATL_JFK_58155,2
DFW_BUR_70870,2
IAH_CVG_96600,2
PBI_ATL_72112,2
MCO_MIA_100337,2
SLC_FAT_70567,2
LNK_ORD_101504,2
TUL_ORD_77918,2
DTW_BUF_68348,2
JAX_PHL_71841,2
ATL_RIC_91707,2
EWR_FLL_57729,2
ORD_TPA_98143,2
JAN_HOU_103625,2
GSO_EWR_93593,2
SYR_EWR_59075,2
JAX_FLL_76381,2
JFK_MCO_62015,2
PHX_SJC_93666,2
IAH_MFE_81595,2
DEN_EWR_81511,2
ACV_SFO_65384,2
BNA_MCO_102843,2
MGM_ATL_81993,2
DFW_LGA_81207,2
LAX_PHX_100280,2
DTW_LAS_85050,2
IAD_PVD_84604,2
FLL_DFW_68605,2
CRP_IAH_82650,2
ORD_RST_82836,2
MCO_DFW_68807,2
TXK_IAH_81074,2
ONT_MSP_94507,2
BUF_BWI_91943,2
TPA_MCI_80074,2
JFK_FLL_105406,2
DTW_ATL_73513,2
ROC_ATL_87406,2
DEN_RAP_91968,2
ALB_ATL_71055,2
STL_PHX_99007,2
PIT_CLT_57998,2
PIT_DFW_96125,2
ATL_PHF_97882,2
MCO_MIA_70028,2
IAH_BNA_98713,2
IAH_MOB_73789,2
DFW_CVG_87810,2
MCI_MSP_99964,2
LGA_MHT_85542,2
LAX_DFW_69327,2
DTW_CLT_98469,2
FLL_DFW_81246,2
ROC_CLE_101724,2
ORF_DTW_73066,2
DAL_LBB_87233,2
IAD_SAV_59852,2
CLT_ORF_93565,2
MDW_EWR_103583,2
MDW_ATL_89146,2
LAX_KOA_90999,2
MSP_ORD_98253,2
RDU_BDL_59073,2
LGA_FLL_67004,2
DEN_JAC_85596,2
EWR_MSP_96913,2
JFK_DTW_94330,2
DEN_MDW_59551,2
SDF_MDW_81904,2
MIA_SJU_63764,2
ORD_CLE_97355,2
MSP_ORD_86901,2
PIT_MIA_97356,2
PIT_CLT_84153,2
PHF_ATL_81391,2
RDU_CVG_80821,2
TUL_DFW_61921,2
PIT_MCO_70806,2
DEN_TPA_82008,2
PHX_SLC_101889,2
BNA_IAD_80968,2
DFW_CLL_79269,2
GSP_DTW_59391,2
JFK_MLB_61470,2
PIT_ORD_87464,2
PHL_SJU_105111,2
ATL_TUS_74992,2
PIT_ORD_72410,2
LGA_PBI_72600,2
MSP_LGA_79250,2
MSP_MIA_63040,2
CLE_LGA_88403,2
ORD_MEM_86021,2
SLC_PSP_89588,2
CVG_CLT_66327,2
SLC_ATL_72151,2
JAX_BOS_103474,2
SAV_ATL_81216,2
BWI_ABQ_100874,2
MDW_BNA_73295,2
LAX_DFW_72513,2
FLL_BDL_98491,2
MSP_DFW_89661,2
CLT_DFW_73906,2
CVG_SAV_72692,2
RDU_LGA_81725,2
FLL_LGA_98029,2
ORD_AUS_72063,2
HOU_MDW_88920,2
TUL_ORD_74390,2
EWR_MDW_82764,2
OKC_HOU_68275,2
BTV_CLE_81281,2
MFE_IAH_60047,2
RIC_ORD_79754,2
MCO_BWI_93625,2
FNT_ATL_70065,2
MSP_RSW_92309,2
OMA_IAH_94506,2
DFW_EWR_63978,2
MDW_PHL_64877,2
CLT_ORF_70152,2
IND_ATL_87697,2
HOU_TUL_75098,2
BOS_MDW_96251,2
LGA_MIA_74289,2
IAH_XNA_82064,2
BTR_DFW_66215,2
ATL_MLU_68217,2
DEN_SBA_89773,2
MCO_PIT_69741,2
DEN_FAT_86744,2
MCO_LAX_75827,2
DFW_RDU_79192,2
MCO_BDL_59818,2
DCA_LGA_75756,2
PHX_OMA_90581,2
SFO_SEA_56948,2
CLE_ATL_103591,2
DFW_ORD_92350,2
SYR_DFW_98118,2
PHL_DTW_71784,2
MHT_PHL_72426,2
CLE_STL_77669,2
DCA_ATL_67437,2
PHL_ATL_84611,2
HSV_DFW_105194,2
BWI_JFK_58052,2
BDL_IAH_79466,2
TUS_IAH_68833,2
LAX_BOS_90145,2
EWR_JAX_80364,2
ATL_STL_79012,2
MSP_DCA_77449,2
LGA_RDU_104718,2
BUF_PHL_99851,2
RSW_STL_72923,2
DCA_IAH_79757,2
ONT_PHX_95318,2
OKC_ORD_60577,2
ISP_PBI_77378,2
SLC_GEG_67795,2
DTW_BWI_71458,2
SEA_OAK_61100,2
PHF_ATL_99947,2
MSP_ORD_102058,2
MSP_ORD_102187,2
DFW_CVG_94634,2
CVG_RDU_74224,2
AUS_PHX_71816,2
PIT_ATL_67396,2
BOS_JFK_101797,2
DTW_IAH_71652,2
DCA_BOS_74629,2
RNO_LAS_78563,2
STL_PHX_67389,2
LAS_MDW_68882,2
SLC_ORD_64324,2
ORD_LEX_89560,2
MIA_ORD_98171,2
IAD_MCO_77601,2
TPA_MHT_67943,2
DEN_MIA_90357,2
DTW_SAN_95271,2
SJU_CLE_94477,2
ATL_MLI_73987,2
SNA_DEN_58753,2
CRW_ATL_63261,2
TYS_CLE_92101,2
PHX_SJC_95700,2
BDL_RSW_97472,2
DEN_LAX_70598,2
SAT_LAS_105193,2
GRR_MSP_76151,2
DEN_SEA_75221,2
IAH_HSV_97942,2
ORD_FSD_61758,2
MSN_MSP_86716,2
MKE_CVG_70983,2
SLC_MFR_58879,2
OMA_DFW_86853,2
ORD_BOS_84062,2
MDW_DTW_79713,2
AUS_SLC_62266,2
ORD_SJU_99791,2
HOU_BNA_98519,2
AVL_CVG_93061,2
ORF_BOS_65045,2
LGA_DCA_60251,2
BOS_DCA_73353,2
ORD_SAN_75769,2
PIT_CLT_101885,2
PHL_MIA_100776,2
IAD_CRW_87164,2
PHL_PIT_96487,2
ATL_PVD_70433,2
BOS_RDU_64350,2
MCO_EWR_63009,2
DFW_GSP_103779,2
LGA_IAH_88307,2
ORD_GEG_72723,2
DEN_PHL_103295,2
CLT_SFO_69270,2
ATL_MKE_89114,2
CVG_HVN_91124,2
MIA_CLT_81189,2
ATL_ORD_90836,2
JFK_SJU_87139,2
DEN_DRO_94287,2
BUR_SLC_71944,2
CVG_MSP_81721,2
LAS_LAX_58273,2
MSP_DEN_105216,2
CHS_PHL_71088,2
SAV_ATL_94344,2
CLT_PHL_93490,2
STL_MSP_89794,2
MSY_PHL_79399,2
IND_MSP_76744,2
SFO_IAD_72844,2
MDT_CVG_91746,2
LGA_DTW_86205,2
PHX_BNA_90186,2
ORD_IAD_59731,2
BWI_MCO_97707,2
CVG_RIC_100496,2
ORF_PHL_105392,2
SAN_SLC_86225,2
DCA_MDW_70341,2
IAD_JFK_68311,2
BOS_MCO_84856,2
MEM_IAH_96198,2
IAD_TYS_87897,2
IAH_ONT_67705,2
RSW_MDW_77075,2
MSP_BNA_96174,2
DEN_GJT_59971,2
PHL_IAH_74997,2
MAF_HOU_91661,2
PDX_ATL_94368,2
JAX_IAH_56972,2
DFW_LAX_92401,2
GSO_DTW_64752,2
CVG_BGR_68084,2
PHL_DTW_62715,2
BOS_ORD_97527,2
ORD_STL_61810,2
PBI_LGA_71777,2
RNO_SEA_67381,2
MDW_BWI_84943,2
RDU_MIA_84384,2
ORD_RIC_100756,2
ATL_TPA_63686,2
ATL_ORD_65877,2
DFW_CVG_87260,2
LAX_ORD_77843,2
SLC_BOI_72431,2
DFW_STL_59032,2
SLC_DFW_65749,2
LGB_DFW_76965,2
IAH_CLE_65224,2
ATW_CVG_66408,2
LAS_PHX_62850,2
CLE_CVG_99067,2
BNA_PVD_85082,2
SAN_SJC_96497,2
MSP_PHL_84833,2
DEN_SAT_95323,2
ELP_DAL_102982,2
LAX_SMF_88105,2
IAH_ABQ_99057,2
CMH_IAH_75411,2
IAH_JAX_83804,2
ATL_SAT_78368,2
SEA_OAK_63800,2
DEN_PHX_59253,2
MCI_LAX_79468,2
MIA_ATL_56918,2
PHX_DFW_80165,2
MCO_CLT_89156,2
BOS_SJU_78039,2
LAX_JFK_58468,2
JFK_PIT_58511,2
RNO_DEN_59473,2
CVG_STL_81397,2
GSP_LGA_81422,2
LAX_DFW_99510,2
BOS_RSW_91940,2
DEN_PDX_102547,2
MIA_EWR_61201,2
DTW_ORD_72561,2
TLH_JFK_86409,2
ATL_ICT_80004,2
CMH_DCA_63409,2
RNO_SEA_75353,2
ORD_MSP_74903,2
IAH_BNA_64047,2
ATL_DAB_75686,2
SLC_SJC_98968,2
PHL_MSY_104082,2
CLE_GSP_73251,2
LAS_SEA_80604,2
SDF_ATL_98579,2
SJC_SEA_79094,2
HPN_CVG_79281,2
CVG_ATW_100935,2
FLL_SLC_88870,2
DCA_EWR_85524,2
ORD_RIC_100615,2
SAN_IAH_87405,2
PIT_DFW_97805,2
OMA_ATL_89366,2
CVG_CID_96350,2
MKE_MSP_95068,2
PIT_FLL_93975,2
ORD_MCO_57359,2
MOT_MSP_66636,2
DTW_CVG_88708,2
IND_DFW_99668,2
SAN_ATL_98058,2
SRQ_IAH_74632,2
SNA_SFO_89388,2
ATL_MIA_88253,2
LAX_DFW_67451,2
MSP_DEN_68553,2
BOS_OAK_103915,2
BOS_PHF_91039,2
TPA_IAH_59802,2
MCO_PIT_58485,2
SFO_HNL_80684,2
GSO_BOS_71446,2
LAS_SLC_62753,2
DTW_STL_79186,2
TPA_CVG_74061,2
LAX_MSP_102727,2
ATL_AUS_93991,2
MSP_CMH_91126,2
MCO_DFW_68043,2
BNA_PVD_101705,2
TPA_HSV_98048,2
IAH_ATL_57633,2
CAE_CVG_85232,2
CLE_BOS_95480,2
ATL_EWR_104948,2
JFK_PBI_62052,2
PBI_ATL_102832,2
APF_ATL_96915,2
IND_ORD_65667,2
MSY_DEN_85391,2
DSM_ATL_84927,2
PDX_SJC_97104,2
MSP_GEG_63164,2
JFK_MCO_97228,2
TPA_DFW_90733,2
DCA_ATL_56939,2
DEN_PDX_79405,2
MRY_LAX_64470,2
SLC_ONT_83090,2
ATL_ORD_99788,2
OAK_BUR_92712,2
IAH_BFL_93868,2
SRQ_ATL_72607,2
PHX_SMF_61546,2
ATL_PNS_73923,2
DCA_ATL_76715,2
SFO_BOS_69645,2
BOS_ORF_74275,2
ONT_DEN_71429,2
RDU_LGA_83570,2
DTW_BDL_63227,2
GSO_TPA_98067,2
BOS_LGA_78731,2
MSY_DEN_104776,2
PDX_PHX_104565,2
ORD_EWR_65765,2
EVV_ORD_103457,2
MEI_ATL_68413,2
SEA_ATL_88700,2
SDF_DFW_66918,2
BUR_ATL_61295,2
CLT_CVG_88783,2
MDW_PVD_69565,2
CVG_EWR_80880,2
MSP_BWI_65981,2
SEA_DEN_64277,2
DAY_ORD_66077,2
STL_DTW_74776,2
ORD_DCA_103101,2
SHV_CVG_85909,2
MLU_IAH_80998,2
ORD_ORF_68409,2
STL_DFW_71073,2
BGR_LGA_63280,2
MSP_SFO_102882,2
CVG_STL_102398,2
DTW_MEM_82880,2
JFK_LAS_60784,2
SMF_DFW_79834,2
SAN_OAK_73520,2
IAD_BDL_91276,2
BOS_RDU_95999,2
ATL_BWI_81582,2
PHX_AUS_58136,2
JFK_SAV_77006,2
DEN_LAS_91585,2
IAH_DCA_99664,2
MDW_ATL_79960,2
MSP_MDW_71615,2
MSY_MCO_79344,2
ATL_MIA_86247,2
IAH_HNL_71109,2
IAH_SLC_57235,2
RDU_JFK_83750,2
MLB_ATL_78241,2
MSP_LGA_77432,2
BOS_SJU_73995,2
SAV_ATL_78795,2
ORD_EVV_75649,2
SEA_CVG_91759,2
RNO_PDX_100192,2
DFW_DSM_69873,2
ORD_AZO_68955,2
PIT_CLT_60561,2
SJC_PHX_82156,2
DEN_MCI_67951,2
DAB_ATL_94323,2
ORD_DFW_65499,2
LBB_DFW_72453,2
TUL_DFW_66240,2
BDL_PHL_70109,2
DFW_LAX_86592,2
OAK_LGB_100013,2
JFK_PHL_69307,2
ATL_RSW_67164,2
FLL_MEM_83279,2
LAX_EWR_73408,2
OKC_ATL_82693,2
OAK_BOS_74193,2
TPA_CLE_99973,2
DFW_LAS_103611,2
DFW_BTR_66093,2
DCA_CLE_59081,2
LGA_MSP_85780,2
PHX_IAH_74398,2
MSP_CVG_58784,2
